V1,V2,V3,V4,V5,Class
-0.650932,-0.721426,0.004264,0.982295,-0.136583,1
1.331017,0.184222,-0.537138,-0.321027,-0.273089,1
-0.560158,-0.918325,1.141108,0.994624,1.594951,1
-0.873905,-1.163425,-0.462507,0.668841,2.591967,1
0.753583,0.515281,-0.302536,-0.144411,-0.449584,1
-0.510805,1.960636,-1.368781,-0.039705,0.895041,1
0.522731,-0.181805,1.593794,-1.208788,-0.498632,1
-0.22389,0.136987,-1.228613,-0.704819,-0.267013,1
-0.773156,-0.946335,0.311635,2.122225,-1.369983,1
0.488925,0.743668,-0.194372,0.396861,1.150834,1
-0.666283,-0.720764,0.035078,1.657962,1.560778,1
-0.648867,0.052727,1.74809,-1.497614,-0.858415,1
-0.628988,-0.783497,-0.037786,1.050566,-0.136583,1
0.206526,0.028722,-0.485679,-0.635624,-0.001082,1
2.349031,-0.794867,-0.968695,-0.276735,0.047608,1
0.88954,1.308283,-1.343089,-0.762464,-0.326504,1
0.729676,0.167161,-1.128816,-0.649825,0.072581,1
-0.465029,2.158214,-1.478803,0.02224,-0.537911,1
-0.329329,2.366978,-1.479266,-0.885482,-0.754818,1
-0.524567,-0.434034,1.557606,0.887271,0.613529,1
0.360981,-0.035434,-1.068478,-0.612112,-0.234148,1
-0.507854,0.501863,-0.124454,-0.821821,-0.431813,1
0.574319,0.1313,-1.148678,-0.66567,-0.004908,1
2.784406,0.206501,-1.02248,-0.607956,-0.240676,1
3.260248,-1.897623,-0.984611,-0.3866,-0.24955,1
-0.511087,0.38314,-0.129982,-0.807483,-0.359062,1
-0.538588,2.312786,-1.266202,-0.004201,1.277715,1
0.954217,0.544128,0.804681,-0.924648,-0.414033,1
1.558492,1.086053,-1.211913,-0.645002,-0.263003,1
-0.743964,-0.731994,-0.036799,1.711934,-1.395582,1
-0.603331,-0.011898,2.232567,-1.360931,-0.136583,1
-0.794993,-1.045055,-0.041822,1.466532,-0.136583,1
-0.196868,2.095045,-1.353053,-0.821925,-0.494426,1
-0.684126,-0.010065,1.265536,-1.165376,-1.000094,1
0.211865,0.272395,-1.069267,-0.61819,0.029239,1
-0.729011,-1.05306,-0.220021,-1.710556,2.605674,1
0.019343,0.985708,-0.265493,-0.136571,-0.496391,1
-0.168276,-0.09993,1.030273,0.279744,-0.492147,1
-0.482463,-0.123783,1.694428,-1.4702,-0.136583,1
0.86859,-0.460337,0.577208,0.805893,0.835135,1
-0.718668,0.285884,1.378543,0.62513,-0.136583,1
0.332019,1.565081,-1.237376,-0.762267,0.094332,1
0.681745,0.647246,-1.196025,-0.658079,-0.284402,1
0.359606,0.084182,-1.140873,-0.644111,-0.136583,1
2.600309,-1.058064,0.44125,-0.779048,-0.313649,1
-0.167353,-0.48184,1.102682,0.445023,0.532582,1
2.116874,-0.913323,-0.632608,-0.333514,-0.223285,1
-0.776513,0.027359,0.033599,-0.079464,-0.136583,1
-0.066688,2.117371,-1.319205,-0.762565,0.140084,1
-0.681877,0.617507,0.868467,0.32324,-0.669206,1
-0.376881,1.975747,-1.583644,0.001433,-0.414258,1
-0.004462,-0.485792,-0.616775,-0.397124,0.008572,1
-0.518505,0.008277,2.082107,0.851051,-0.78908,1
-0.773784,-0.868509,-0.303205,-1.17161,-0.136583,1
-0.53335,1.182016,0.346084,0.349631,-0.729853,1
-0.386807,0.391153,1.068936,0.362579,-0.848529,1
-0.566406,0.228121,1.67273,-1.302622,-0.136583,1
-0.7809,-0.897273,0.389782,0.638237,1.288427,1
1.230217,1.084385,-0.013487,-0.779584,0.126876,1
-0.70947,-0.48375,1.294615,-1.680818,-1.409014,1
-0.483277,-0.406786,1.956371,0.542549,-0.648453,1
1.05108,-0.871187,1.662919,-1.103231,-0.467884,1
-0.335367,0.99398,-1.255436,-0.753286,-0.31537,1
1.673872,-0.881636,-0.948059,-0.584017,-0.216814,1
2.024936,-0.820113,-0.2073,0.096117,0.455759,1
-0.660279,0.115872,0.22837,-0.916218,0.239201,1
-0.502628,-0.418953,1.666474,-1.31373,-0.730128,1
-0.443038,0.877008,1.662843,-1.444623,-0.136583,1
0.143441,0.729556,0.447852,0.40243,1.122707,1
0.565445,1.13491,-1.208175,-0.755745,0.176936,1
-0.790999,-1.045127,-0.337194,2.041287,-1.732376,1
-0.748165,-0.964572,0.083582,2.537815,-1.610987,1
-0.642138,0.087108,2.29631,-1.440145,-0.136583,1
0.118313,-0.454978,-1.018512,-0.603236,-0.266576,1
-0.676742,-0.422873,0.728197,2.152494,-0.136583,1
-0.1238,0.910942,0.254224,1.007894,-0.794828,1
2.873549,-0.971744,-0.27387,0.377844,-0.562799,1
2.05611,-0.925832,-0.969942,-0.595281,0.070003,1
-0.354539,1.04823,-1.245933,-0.72175,-0.299858,1
2.510898,-0.791627,-0.96375,-0.392576,-0.222947,1
1.323715,0.080822,0.059933,0.06528,-0.581594,1
-0.487925,-0.311348,1.737662,-1.308129,-0.777828,1
-0.84917,-1.114039,-0.361956,1.324843,1.835115,1
0.6815,0.320053,-0.311883,1.508866,-0.873693,1
0.511621,-0.612687,-0.96357,-0.386466,-0.023774,1
0.75448,-0.586165,-0.977254,-0.36571,0.002116,1
-0.662553,-0.243622,2.263352,-1.408947,-0.136583,1
-0.573426,1.22333,-1.446859,-0.08222,-0.46753,1
-0.647394,-0.405901,1.986065,-1.363245,-0.722854,1
-0.490619,0.599941,0.78791,-1.155017,-0.626951,1
-0.734595,-0.598161,0.034619,1.115749,-1.189058,1
-0.503108,-0.006341,1.688863,-1.469974,-0.136583,1
0.440202,0.162767,-0.444774,-0.269081,0.070634,1
0.771435,0.285802,-0.256888,0.017934,-0.46659,1
2.988859,-1.832716,-0.679191,-0.598986,-0.232794,1
1.486106,-0.703172,-0.923869,-0.415625,-0.206496,1
-0.782794,-0.989637,-0.27008,-1.417294,-0.136583,1
-0.152823,1.595702,0.497051,0.105534,0.696735,1
1.465809,-0.400394,-0.654363,-0.342997,0.008257,1
0.455422,-0.783726,-1.077585,-0.275878,-0.29608,1
-0.673426,-0.879202,-0.107958,2.35157,-1.628398,1
-0.500519,1.741932,-0.01045,0.255449,1.900922,1
-0.81499,-0.911892,-0.146329,2.176184,-1.281897,1
-0.572787,0.378475,-0.04183,-0.156634,-0.136583,1
1.421022,-0.038195,-0.277818,-0.060947,-0.37093,1
-0.851459,-1.161125,-0.458853,0.070085,-0.136583,1
0.308892,0.072479,-0.443828,-0.642078,-0.002668,1
1.039994,1.457697,-1.308216,-0.703482,-0.309675,1
-0.377898,1.390428,-1.304123,-0.208464,-0.370089,1
-0.834244,-0.970097,-0.238963,2.025883,-0.136583,1
2.328803,-1.079833,-0.623527,-0.394149,0.051199,1
-0.351143,-0.062835,1.549588,-1.219647,-0.541349,1
3.258129,-1.799102,-0.459332,-0.219615,-0.263862,1
0.424004,0.702836,-1.112024,-0.643297,0.028342,1
-0.599265,0.444099,-0.226406,-0.172656,-0.323216,1
0.18511,0.329078,-0.213517,-0.723516,0.108966,1
-0.524636,0.283687,1.308997,-1.076458,-0.625653,1
-0.405212,1.633866,-1.461035,1.336054,-0.980831,1
-0.654524,-0.801161,-0.136697,1.072938,1.904883,1
-0.336375,0.753878,1.463314,-1.096028,-0.654399,1
1.723736,-0.328178,0.019508,-0.773296,0.247891,1
-0.563331,-0.237747,1.265212,0.5861,-0.594419,1
-0.785084,-1.019048,-0.311302,2.247619,-1.719613,1
-0.773546,-0.875452,-0.29734,-1.284885,-0.136583,1
-0.600487,0.513436,0.283583,0.063565,-0.554557,1
-0.658759,0.591304,0.958285,0.856563,-1.017513,1
0.652341,0.553293,-0.427051,-0.285796,-0.264975,1
2.826084,-0.512614,-0.998676,-0.392213,-0.267814,1
-0.851995,-1.124144,-0.497534,0.170726,-0.136583,1
3.235153,-0.738382,-0.445536,0.010469,-0.374427,1
-0.026277,0.08531,-1.177444,-0.627501,-0.244455,1
-0.327048,-0.228405,0.81178,-0.888281,0.188317,1
-0.337704,2.393321,-1.44992,0.612649,-0.609236,1
0.182437,1.680103,-0.01896,0.569779,-0.59403,1
-0.312925,0.789317,-1.347032,-0.760799,-0.358651,1
1.308344,-0.765992,-0.678201,-0.245416,-0.377267,1
0.014874,2.145876,-1.473601,0.123095,0.409041,1
-0.464702,0.85339,-1.229159,0.061461,0.714198,1
-0.427491,1.136861,-1.210119,-0.702598,-0.303139,1
-0.473394,1.59891,-0.03729,0.197446,-0.136583,1
-0.730682,-0.240884,1.614552,-1.388886,-0.136583,1
0.545648,1.255948,-1.214171,-0.752769,0.166803,1
-0.668156,-0.910332,1.324644,0.603426,0.920011,1
-0.773232,-0.570992,1.113283,0.850298,0.824844,1
0.729245,0.127258,-1.134193,-0.653878,0.049552,1
-0.309303,1.047278,0.198274,-0.011421,0.197785,1
-0.702306,-1.049687,-0.425477,0.731528,2.407384,1
-0.25465,1.145838,0.731299,-0.797847,-0.400317,1
-0.293666,-2.453179,0.407331,-1.208062,-0.136583,1
2.21934,-1.760521,-0.935924,-0.576372,-0.215434,1
-0.746419,-0.57791,1.099851,1.091167,-0.136583,1
-0.854115,-1.063981,-0.043878,1.255856,-0.862948,1
-0.606022,-0.431616,1.195072,-1.141108,-0.136583,1
2.615378,-1.789749,-0.947421,-0.584499,-0.223659,1
2.763526,-0.686208,0.051647,-0.753883,-0.28142,1
0.753618,0.383739,-0.350797,1.220277,-0.898857,1
0.043557,0.723634,0.454919,-0.041149,-0.136583,1
-0.004108,0.635579,-1.139216,-0.228757,-0.66446,1
-0.460024,1.311608,0.258243,0.155459,1.239316,1
-0.325619,1.495391,0.340184,0.157853,-0.472189,1
0.886069,0.446461,-0.060335,-0.149191,0.482768,1
-0.417018,-0.791343,0.584988,1.725078,-1.013125,1
-0.479948,-0.255372,1.290941,-1.172431,-0.583219,1
-0.747047,-0.020476,0.60821,-1.093145,-0.499759,1
3.14233,-0.715744,-0.41984,0.15821,-0.365134,1
2.646598,-1.913506,-0.967975,-0.597609,-0.224761,1
0.015712,1.763105,-1.314913,-0.730985,-0.36298,1
0.576543,1.022344,-1.303301,0.044273,1.633037,1
-0.642242,0.80995,0.274517,0.206292,-0.136583,1
-0.24521,1.845403,-1.298455,-0.190553,-0.507342,1
3.042368,-1.846299,-0.678002,-0.594491,-0.229301,1
-0.769063,-0.271035,1.196941,-1.465146,-1.096473,1
0.330994,-0.552226,-0.959127,-0.406105,-0.23823,1
-0.52079,0.669959,0.430271,-1.053173,-0.136583,1
1.478805,-0.689695,-0.934593,-0.402729,-0.024455,1
-0.212816,-0.539598,1.275704,0.424374,0.492359,1
0.830895,0.178394,-0.332757,-0.149505,-0.406076,1
-0.286156,-0.398657,1.024308,0.478152,0.708955,1
-0.657058,-0.3041,1.449396,-1.704738,-0.771108,1
0.787971,1.024483,-1.211191,-0.873926,1.158739,1
1.471212,0.793042,-1.173527,-0.626646,-0.136583,1
-0.639784,-0.146554,1.295868,-1.150412,-0.545663,1
-0.617666,-0.028066,1.913991,-1.330485,-0.758876,1
3.004114,-0.801704,-0.980977,-0.599246,-0.218488,1
0.52591,0.569379,-1.166201,-1.008378,2.45839,1
1.048309,-0.77396,-0.938502,-0.389462,-0.017796,1
0.274457,-0.087028,-0.510209,-0.272302,-0.381676,1
-0.026367,1.131902,-1.298042,-0.955663,2.423071,1
2.44678,-0.954764,-0.939453,-0.399754,-0.222564,1
0.574505,-0.031709,-0.358881,-0.029576,-0.815318,1
0.309206,-0.577752,-0.991582,-0.402194,0.000701,1
-0.595734,1.789567,-1.287987,-0.759729,-0.376812,1
-1.015722,3.597153,-1.351962,-0.806265,-0.41795,1
-0.098899,1.835533,0.377853,0.020795,-0.447636,1
0.304688,0.625368,-1.115217,-0.639327,0.042718,1
-0.770354,-0.87467,0.029003,1.407162,3.310965,1
-0.489377,2.254306,-1.376646,-0.76671,-0.382232,1
0.601848,-0.232107,0.511131,0.893309,1.049264,1
-0.854126,-1.072131,-0.175473,0.06978,-0.136583,1
-0.275051,2.075105,0.241933,-0.879372,-0.402292,1
1.134855,0.603759,-0.024544,0.808831,-0.699069,1
-0.706446,-0.707821,0.15337,1.358753,-0.136583,1
-0.055811,1.715224,-1.271163,-0.71206,-0.352449,1
-1.986639,-0.34796,-1.29234,-0.694217,-0.268839,1
-0.678124,-0.28799,1.681796,-1.567019,-0.136583,1
-0.370387,1.65652,-1.477978,-0.113661,-0.390739,1
2.954669,-1.901584,-0.969352,-0.607699,-0.26093,1
-0.794683,-1.164486,-0.383194,0.750402,2.88023,1
1.852682,-1.137945,-0.661176,-0.296896,-0.244883,1
0.157106,1.58622,-1.269631,0.99957,-0.791884,1
2.486851,-0.362033,-0.03812,-0.091904,-0.355112,1
0.23894,1.344332,-1.371681,-0.176578,0.618166,1
-0.662096,-0.8911,1.544455,0.543061,0.933759,1
-1.09965,0.006021,0.744093,0.220672,-0.136583,1
3.38251,-1.834009,-0.96497,-0.604546,-0.242945,1
-0.845862,-1.015262,-0.543261,-1.079918,1.621363,1
1.873748,-0.6979,-0.958829,-0.592126,-0.055927,1
0.362995,1.588147,-1.213465,-0.699144,0.245379,1
-0.273193,2.170622,-1.281456,-0.121654,1.337419,1
-0.301788,0.845153,-0.027931,-0.056436,0.211522,1
-0.385902,2.474738,-1.307306,-0.048177,1.059745,1
-0.450825,1.005213,-1.286466,-0.219466,0.107283,1
-1.071586,-1.916357,-1.281745,0.601321,3.083228,1
-0.055884,1.557972,-1.556322,0.034546,-0.657055,1
-0.642336,-0.160043,1.067834,-1.109541,-0.570432,1
-0.024361,2.206377,-1.478142,0.18392,0.296701,1
1.03267,0.811066,-1.105888,-0.613252,-0.267193,1
-0.665784,0.347372,-0.083738,-0.154958,0.147137,1
-0.620347,0.148937,0.498467,0.086997,0.344832,1
-0.678477,-0.938947,1.381126,0.640572,0.986287,1
-0.699054,1.533591,-0.034194,-0.064356,0.2575,1
0.344619,1.177293,-1.200088,-0.155492,-0.407228,1
-0.791003,-0.787219,0.602883,1.963851,-1.215769,1
-0.550086,1.061226,-1.405234,0.029872,-0.421465,1
0.999586,0.008606,-0.262725,-0.006454,-0.495152,1
-0.613847,-0.27033,1.752607,-1.332749,-0.748393,1
-0.856855,-1.067926,-0.379346,0.403728,-0.136583,1
0.713629,1.762342,-1.341333,-0.725605,-0.347105,1
-0.577513,-0.060168,1.954318,-1.382291,-0.889087,1
-0.25892,1.535071,-1.372744,-0.828241,-0.418859,1
2.637794,-0.56079,-1.005609,-0.610595,-0.242117,1
-0.585763,-0.295087,1.165799,-1.17867,-0.666669,1
-0.585529,0.929918,0.936976,0.363576,-0.632051,1
-0.197269,1.93139,-1.650455,-0.877977,-0.401566,1
1.440504,-0.122443,-0.501588,-0.215252,-0.249326,1
0.386751,0.280902,-1.08328,-0.630883,0.012896,1
1.293881,-0.379567,-0.329778,1.708695,-0.741616,1
-0.654287,-0.12148,1.686529,-1.255396,-0.136583,1
-0.673875,0.338078,-0.108595,-0.155786,0.162008,1
-0.119611,-0.06025,-1.0617,-0.618563,-0.223607,1
-0.548959,-0.920848,0.224535,2.379642,-1.808129,1
-0.75214,-1.001123,0.097577,2.531914,-1.511705,1
-0.569922,0.331287,1.318711,-1.177513,-0.136583,1
0.236518,1.08905,0.563204,0.507507,-0.53034,1
-0.692068,1.454548,-1.438873,-0.151847,0.167298,1
-0.696149,-0.763331,-0.140076,0.391389,-0.136583,1
-0.471517,0.9964,0.516501,0.360504,-0.136583,1
-0.300645,2.171303,-1.400486,-0.120763,0.637203,1
0.447108,1.171418,-1.211247,-0.698106,-0.323694,1
0.351699,-0.632597,-0.980307,-0.390071,0.021031,1
2.398732,-0.98131,-0.941588,-0.400186,-0.23174,1
-0.24429,0.594383,0.467681,0.635382,2.026491,1
2.375943,-1.777744,-0.951297,-0.399494,-0.017856,1
-0.348382,2.102342,0.2451,0.068493,-0.136583,1
-0.754299,-0.353471,1.382746,-1.457278,-1.1715,1
-0.602663,0.646729,-1.130479,-0.673571,-0.301757,1
-0.625994,0.517279,-0.109813,-0.16608,-0.33682,1
-0.812772,-0.733006,-0.195628,1.425793,-0.136583,1
2.630877,-1.08216,-0.612763,-0.236085,-0.291109,1
-0.799786,-0.904442,0.359915,0.648376,-0.136583,1
3.127529,-0.200017,-0.464902,-0.128939,0.082093,1
-0.284695,1.51559,-1.447123,-0.164606,0.261072,1
0.389115,0.681157,-1.10783,-0.641203,0.021548,1
1.968667,-1.734408,-0.596408,-0.301423,-0.295964,1
-0.278039,2.016825,-1.507967,-0.820877,-0.430177,1
1.210152,1.045868,-1.159572,-0.162124,1.146078,1
-0.564088,0.290948,1.663135,-1.359039,-0.136583,1
-0.743404,-0.91486,-1.746744,1.138146,-1.080141,1
0.892032,0.118363,-1.049964,-0.354008,0.092374,1
-0.564624,0.269975,1.696806,-1.336029,-0.136583,1
0.437815,-2.462935,-1.113992,-0.320023,-0.285829,1
2.568844,-1.799324,-0.642915,-0.161872,-0.300949,1
-0.211391,1.989224,0.066228,-0.972306,-0.371518,1
-0.448781,-1.031888,0.127154,0.734561,2.036549,1
-0.740196,0.182542,1.843364,-1.414466,-0.136583,1
-0.007669,2.182419,-1.348355,0.48676,-0.531513,1
-0.600706,0.196384,0.2303,-0.089616,0.135407,1
0.143454,-0.344386,-1.057134,-0.366085,0.065684,1
1.143228,-0.476248,0.635279,0.565924,0.774958,1
-0.753764,-0.428437,1.600105,-1.558171,-0.901908,1
-0.741158,-0.522544,1.19089,0.842728,-0.136583,1
2.873677,-0.673995,-0.526716,0.592555,-0.485663,1
1.361574,0.840712,-0.153746,-0.726095,-0.312104,1
3.373613,-0.83291,-0.536418,0.069787,-0.348988,1
-0.351706,1.578852,0.338973,0.169644,-0.444706,1
0.604491,0.348418,-0.290433,0.147742,1.667383,1
1.63224,-1.09456,-0.426868,-0.605598,-0.027083,1
0.36105,1.120963,0.055812,0.315087,-0.893974,1
-0.786335,-0.450627,1.333515,0.914388,-1.065044,1
0.868835,1.292879,-1.218157,-0.69679,0.116183,1
0.215196,0.898604,-0.171756,1.011723,-0.826087,1
-0.73581,-0.870484,-0.060062,-1.484233,3.125026,1
-0.643542,-0.510242,1.858244,-1.161969,-0.691538,1
1.494386,-1.061397,-0.925608,-0.381904,-0.218037,1
-0.401899,-0.256159,1.081535,1.227496,-0.952418,1
-0.60953,-0.002604,2.078703,-1.457639,-0.782332,1
-0.318858,-0.876613,0.799289,1.890169,-1.401591,1
0.416982,1.119776,0.463737,0.327546,-0.834047,1
-0.772492,0.088835,0.424685,0.197324,-0.509187,1
0.555803,1.154498,-1.276459,-0.231573,0.108984,1
-0.61852,-0.013649,2.265016,-1.648617,-0.773226,1
2.858201,-1.125128,0.43682,-0.779982,-0.281898,1
-0.852457,-0.979773,0.364205,1.904896,-0.136583,1
-0.285943,1.522969,0.818955,0.067425,-0.467029,1
-0.426546,-0.80098,0.653875,1.862888,-1.103579,1
0.872689,0.122217,-0.379252,-0.304258,-0.136583,1
0.148982,1.782187,-0.020932,0.570343,-0.525868,1
-0.574846,-0.160466,2.232761,-1.502771,-0.772531,1
2.383442,-0.839286,-0.416997,0.703529,-0.58104,1
1.801525,-0.082975,-0.411667,0.764539,-0.615042,1
-0.688205,-0.92594,0.953357,0.984907,1.087207,1
-0.447512,2.446726,-1.385668,-0.869986,0.948373,1
0.682012,1.721263,-1.309795,0.031007,0.383553,1
2.367931,-1.769914,-0.938387,-0.578575,-0.217096,1
0.454805,1.340032,-1.358846,-0.138928,-0.396568,1
2.729558,-1.79053,-0.710578,-0.380244,-0.285708,1
-0.702369,-1.050385,-0.425577,0.731218,2.407175,1
-0.392924,-0.026386,1.926223,-1.385544,-0.635715,1
-0.310569,1.994465,-1.408614,-0.143292,-0.386865,1
0.380288,0.868418,-0.134428,-0.737473,-0.445929,1
-0.548259,0.100057,2.067022,-1.37678,-0.694966,1
0.674606,-0.041567,-0.47335,-0.227721,-0.310685,1
-0.723205,0.459315,-0.062489,-0.082885,0.17354,1
1.342709,1.576173,-1.269996,-0.120446,0.211617,1
-0.588519,1.171958,0.292444,0.206941,0.335101,1
-2.933743,-2.982485,-0.338821,-0.246972,-0.136583,1
-0.644127,1.557079,-0.027547,0.012175,-0.385809,1
-0.825637,-1.103894,-0.271001,1.775233,-0.136583,1
-1.232432,-2.405153,-1.384631,-0.860703,-0.400567,1
0.293369,-0.377053,0.00486,-0.066711,0.245231,1
-0.685055,-0.319118,-0.245417,0.048451,-0.136583,1
-0.696646,0.155928,1.155382,-1.272671,-0.59855,1
1.757146,-0.714276,-0.947228,-0.335948,-0.225372,1
-0.270519,-0.270964,1.083794,0.202938,-0.696469,1
2.654214,-1.058963,0.641978,-0.906801,-0.355216,1
1.949907,-1.101074,-0.391788,-0.621168,-0.257544,1
2.096437,-0.476552,-1.000843,-0.386349,-0.219196,1
-0.334936,1.740698,0.438408,-0.897793,-0.136583,1
2.930657,-1.754558,-0.675033,-0.591987,0.004884,1
-0.520461,-0.915035,1.230828,1.12706,1.268177,1
1.734019,0.115355,-1.105771,-0.251232,-0.301165,1
2.839953,-0.843076,-0.602622,-0.714216,0.989381,1
0.071627,1.038806,-0.236065,-0.116003,-0.542612,1
0.977018,0.127187,-1.044926,-0.32512,0.094394,1
-0.686571,-0.947917,-0.261074,1.343951,1.681038,1
-0.643363,-0.782447,0.075869,-1.214936,3.260671,1
0.813334,-0.08509,-0.346488,-0.189641,-0.449089,1
-0.605867,0.833485,0.299035,0.581318,-0.876796,1
0.586325,-0.770656,-0.658105,-0.318588,-0.420507,1
-0.621945,-0.224457,1.380445,1.249378,-0.913057,1
-0.421972,2.047246,-1.291315,-0.73791,-0.425799,1
-0.284214,0.912046,-0.21444,1.817015,-0.998978,1
0.108288,-0.466953,-0.998307,-0.402194,0.048633,1
-0.73826,-0.881263,0.286879,1.849342,-1.458997,1
1.620176,0.683072,-0.407642,0.694855,-0.562217,1
-0.307028,0.49661,-1.416761,-0.79974,-0.438964,1
-0.575164,-0.532058,1.833315,1.084061,-0.931959,1
-0.68491,1.371545,-0.096295,1.7272,-1.082608,1
-0.84945,-1.098319,-0.517578,0.08644,-0.815309,1
0.702717,1.199912,-1.424562,-0.764742,0.06077,1
-0.224961,1.243845,0.001258,0.015145,-0.666459,1
2.243107,-0.646463,-0.407653,0.008803,-0.359987,1
-0.550405,0.623264,-0.146488,-0.164566,0.1006,1
1.448865,-1.052956,-0.924519,-0.387427,-0.226766,1
0.017869,1.72849,-1.312648,-0.739382,-0.350519,1
-0.663235,0.1926,0.813487,-1.076866,-0.541399,1
-0.562103,-0.10463,0.929282,0.482119,-0.813405,1
2.690419,-1.113869,0.703009,-0.935657,-0.362721,1
0.004101,1.764245,-1.229623,-0.709056,-0.355015,1
0.849923,1.305193,-1.216688,-0.230948,0.898017,1
-0.816853,-0.808668,0.768481,0.915091,-0.745282,1
-0.709312,0.226981,0.027468,0.290768,-0.136583,1
-0.662096,-0.891183,1.544455,0.543061,0.933759,1
-0.207485,0.851322,0.086911,-0.799655,-0.350119,1
-0.825005,-0.927716,-0.037564,0.31144,-0.136583,1
0.753956,-0.393533,-1.011846,-0.592087,-0.004354,1
-0.594961,-0.063881,0.794664,0.21349,-0.692216,1
-0.629882,0.635955,0.30902,0.086697,-0.468892,1
0.931625,0.341967,-1.128638,-0.625738,-0.136583,1
-0.413918,2.094387,-1.417785,-0.804997,-0.397492,1
-0.784388,-1.027979,-0.295851,2.185625,-1.585675,1
-0.254646,-0.550157,1.341685,0.420002,0.468722,1
-0.806377,-0.522366,0.570109,1.623902,-0.136583,1
-1.17841,1.345037,0.191935,0.116112,-0.136583,1
-0.445216,0.206618,-0.283926,-0.120235,-0.136583,1
0.346995,-0.648605,1.566758,-1.368233,0.403089,1
1.091885,-0.337069,0.109562,1.481886,-0.917701,1
1.987008,-0.718436,-0.420938,-0.053588,0.641306,1
1.657429,0.042563,-0.067936,-0.712437,0.215005,1
-1.083071,-0.688977,0.747669,0.745977,-0.136583,1
3.047655,-1.041841,-0.946337,-0.582547,-0.017336,1
0.351234,0.399402,-0.273092,-0.087249,-0.614036,1
-0.501551,-0.357231,1.688852,-1.323888,-0.651097,1
0.19023,1.030558,-1.26192,-0.690543,-0.319005,1
-0.600712,0.174294,0.819528,-1.045922,-0.512231,1
-0.773667,-0.289635,1.636358,-1.438315,-0.136583,1
-0.575923,0.060459,0.210553,-0.875196,0.787086,1
0.972977,0.303862,-0.091863,0.398646,1.299034,1
1.208301,-0.151454,-1.031795,-0.585539,-0.026094,1
-0.410939,-0.283478,1.094578,-1.042141,-0.486879,1
-0.298885,1.941272,-1.294724,-0.781303,0.188484,1
-0.861722,-1.021599,-0.476582,0.035347,-0.136583,1
1.398442,-0.755949,-0.934913,-0.402027,-0.04345,1
-0.131603,1.864133,0.01508,-0.754001,-0.32882,1
1.647903,-0.838128,-0.641685,-0.382438,-0.01718,1
-0.878779,-0.871878,-0.209422,0.124162,-0.136583,1
0.480972,-0.218089,-1.056342,-0.600976,-0.234401,1
0.80191,0.576264,-0.211222,-0.718935,-0.136583,1
2.452952,-0.884167,-0.966015,-0.328297,-0.236119,1
0.230299,1.081694,0.561108,0.523954,-0.533412,1
-0.638393,0.031507,1.663978,-1.382272,-0.136583,1
0.924824,1.705412,-1.199659,-0.732688,0.272621,1
-0.377386,1.108837,-1.23704,-0.696149,-0.289665,1
-0.868076,-1.087595,-0.37176,-1.595536,3.992785,1
1.87206,-1.182037,-0.270803,1.058074,-0.818724,1
-0.507112,2.013923,-1.398481,-0.802688,-0.401825,1
-1.232858,-2.002776,-1.314272,0.678627,1.700755,1
0.44783,-0.563947,-0.555972,-0.632225,0.074643,1
0.222148,-0.31967,-1.085998,-0.621483,-0.136583,1
-0.643939,0.711425,0.064409,0.003431,-0.43927,1
0.247231,0.432126,-1.139916,-0.286451,-0.30836,1
2.344687,-1.778403,-0.694429,-0.352201,-0.236846,1
1.968295,-1.133086,-0.636061,-0.231969,-0.254741,1
-0.391785,1.091118,0.798294,0.259692,-0.578792,1
-0.496419,0.637987,-1.123914,-0.655395,-0.274442,1
1.348356,0.137974,-1.153633,-0.203837,-0.30129,1
0.497391,1.34351,-1.376364,-0.726475,-0.136583,1
1.428533,-0.854092,1.420253,-1.059257,-0.416454,1
2.362458,-0.594724,0.562199,-0.88926,-0.354273,1
-0.259507,1.89144,-1.301254,-0.196717,0.203942,1
0.099592,-0.754228,0.977832,0.583707,0.879842,1
2.008948,-1.041774,-0.501697,-0.601933,-0.230067,1
1.120264,0.365667,-1.052286,-0.645125,0.013684,1
-0.444833,0.79095,0.429936,0.237741,-0.641208,1
-0.663296,-0.226149,1.718806,-1.493653,-0.136583,1
0.920469,1.064939,-1.358038,-1.186723,-0.136583,1
0.02246,0.664836,-1.246235,-0.129207,-0.884175,1
0.377854,0.700909,-1.31112,-0.705226,-0.320502,1
2.653282,-0.80371,-0.580337,-0.155456,-0.271029,1
-0.875496,-1.143025,-0.363334,-1.07007,-0.136583,1
-0.673849,0.695539,-0.114647,-0.141563,-0.328464,1
-0.482332,2.111719,-1.484801,-0.881991,-0.607664,1
1.611407,-1.036327,-0.92796,-0.416213,-0.053975,1
0.753117,0.514729,-0.302384,-0.144853,-0.449499,1
0.113668,1.149997,-1.308731,-0.190177,-0.370403,1
-0.729027,-0.131444,0.997747,-1.157316,-0.46332,1
-0.66798,-0.830487,-0.19867,-1.163424,-0.136583,1
-0.529329,-0.470309,1.411133,-1.281464,-0.691821,1
-0.594292,1.550875,-1.377388,-0.768146,-0.667185,1
-0.658607,1.684462,-1.389629,-0.156362,0.152554,1
-0.751865,-1.001526,-0.190855,-1.246498,-0.136583,1
-0.774318,-0.853812,0.178068,1.592993,-1.077558,1
-0.099273,1.277897,0.378987,-0.934664,-0.432057,1
-0.182883,0.299738,1.157003,0.329448,-0.534676,1
