V1,V2,V3,V4,V5,Class
-0.629644,-0.851757,-0.412108,1.210359,1.20367,2
-0.57121,-0.707909,0.079709,2.157755,2.954393,2
0.047659,1.647167,-1.254909,-0.725994,-0.36359,1
-0.071695,0.879181,-1.280421,-0.164564,-0.504766,1
0.082699,1.174097,-1.339812,-0.693742,0.252481,1
2.138464,-0.800843,-0.598843,0.547194,-0.785522,1
-0.292931,1.354672,0.325747,1.113477,-0.76631,2
-0.489166,-0.510573,1.955172,-1.361767,0.942065,1
-0.791051,-0.557334,-0.45374,0.209378,-0.136583,2
0.478142,0.363987,-0.248673,-0.083771,0.358393,1
-0.419657,-0.84388,1.290692,0.888476,-1.500526,2
0.126444,0.713388,0.284566,-0.854259,-0.372623,1
0.553823,-0.189665,-1.668229,-1.249093,-0.685406,1
-0.359038,0.907781,-0.201574,-0.160692,-0.365753,1
2.826084,-0.512614,-0.998676,-0.392213,-0.267814,1
-1.093946,-0.117461,0.649693,0.250508,-0.630971,1
-1.266229,-0.523784,-2.084492,1.586,-0.136583,2
2.150657,-1.092587,-0.623467,-0.217262,-0.27358,1
1.494386,-1.061397,-0.925608,-0.381904,-0.218037,1
-0.639508,-0.524514,1.448489,0.569036,0.583944,2
-0.82763,-1.007183,-0.541146,-0.78961,-0.136583,2
-0.772492,0.088835,0.424685,0.197324,-0.509187,1
-0.430124,-0.632081,1.229542,1.040523,2.581439,2
0.250329,-0.257745,-0.549038,-0.252008,-0.292244,1
-0.521465,-0.006047,0.859779,0.376191,-0.752761,2
-0.508084,-1.016251,1.126423,0.890723,-1.387469,2
0.051364,-0.674597,1.256924,1.879661,-1.067814,2
-0.711561,-0.754261,-0.131249,1.57966,-0.136583,2
2.040448,-1.755186,-0.609716,-0.328297,-0.366232,1
-0.391785,1.091118,0.798294,0.259692,-0.578792,1
-0.3237,1.041403,-1.433166,-0.786542,-0.38078,2
-0.814111,-1.113744,-0.365767,1.782126,1.950156,1
-0.509179,-0.333393,1.36442,0.782416,0.7798,1
-0.712538,-0.456558,-0.108683,2.164961,-1.502708,2
-0.79807,-1.010145,-0.259863,1.262134,-0.136583,2
0.099592,-0.754228,0.977832,0.583707,0.879842,1
-0.560868,0.07772,0.827708,0.378991,-0.930346,2
-0.78281,-0.338261,0.135307,0.861409,-0.136583,2
-1.015722,3.597153,-1.351962,-0.806265,-0.41795,1
-0.588127,1.063987,0.865074,0.748272,1.667209,1
-0.646587,-0.323294,-0.153673,0.416448,1.372619,2
-0.722976,-0.692352,0.003703,-0.983232,2.434468,2
0.447655,0.705362,-0.312158,0.304289,1.021074,1
0.389115,0.681157,-1.10783,-0.641203,0.021548,1
-0.412022,-0.173709,0.067112,1.054019,-1.092498,2
0.920469,1.064939,-1.358038,-1.186723,-0.136583,1
0.233956,-0.768029,1.192716,1.267959,1.176025,2
-0.761969,-0.26818,1.277293,-1.183757,-0.532343,1
-0.719634,-0.640401,0.876539,1.187472,2.444561,2
0.135873,1.151666,0.014843,0.835057,0.577631,1
-0.704364,-0.357651,-0.088789,1.629062,-1.257006,2
-0.438951,-0.746768,1.509649,0.64761,0.92628,2
-0.751417,-0.94715,0.222095,1.634322,-1.181536,1
-0.679586,-0.85946,-0.414259,0.660314,1.511739,1
0.164971,0.156645,0.487056,0.097531,2.082448,2
2.699315,-0.025317,-1.051761,0.055156,-0.393851,1
-0.005876,-1.086568,1.613785,-1.317891,-0.820672,2
-0.155185,-0.222683,0.449765,0.816175,3.0608,2
-0.766528,-0.673912,0.158949,2.101712,-0.136583,2
0.316357,-0.468655,0.995543,0.325065,-0.592959,2
-0.611381,-0.947292,1.06228,0.687542,1.841039,1
-1.038974,-1.772421,-1.307283,1.431832,-2.193249,2
-0.451551,-0.921289,1.049864,1.18053,2.889437,2
1.521752,0.414054,0.274647,-0.877412,-0.355002,1
-0.715923,-0.610733,0.05147,1.856862,-1.700237,2
1.361574,0.840712,-0.153746,-0.726095,-0.312104,1
-0.753941,-0.576452,0.145021,0.536349,-0.565259,2
-0.080704,0.126917,0.799029,-1.052695,-0.418463,2
-0.074785,-0.084185,0.069328,0.907596,0.913578,2
-0.213857,-0.291057,1.476249,0.985672,1.309303,2
0.077586,0.768883,-1.179998,-0.256199,-0.354964,1
-0.322223,2.193864,-1.428377,0.759605,-0.606011,1
-0.832608,-1.061006,-0.336654,1.770124,-1.937404,1
0.576543,1.022344,-1.303301,0.044273,1.633037,1
-0.534534,0.831065,-0.050492,-0.099852,-0.451924,1
-0.574268,-0.941783,1.179511,1.509971,2.435284,2
-0.711289,-0.510862,0.527956,1.74897,-1.417853,2
-0.442975,-0.426392,1.263829,0.465257,-0.136583,2
-0.330332,0.459515,0.617125,1.765868,-0.932881,2
-0.706946,-0.602279,0.151961,-0.007268,1.966069,2
-0.376662,-0.581124,1.487552,-1.260636,1.115594,2
-0.747387,-0.83791,-0.225784,1.590068,1.919771,2
-0.770354,-0.87467,0.029003,1.407162,3.310965,1
2.701912,-0.651385,-0.561402,0.647522,-0.531466,1
-0.638085,1.436241,-1.350888,-0.108675,-0.37944,1
-1.782319,-0.911734,-0.646438,-0.315162,-0.278753,1
-0.59148,0.171697,0.815054,-1.066135,-0.579053,1
-0.690406,-0.057771,-1.122825,0.045122,0.818249,1
0.67881,-0.430142,0.781805,1.237765,-1.268856,2
-0.193949,-0.096381,1.029797,-1.082307,1.046365,2
-0.100119,-0.781392,1.346245,-1.370956,0.582893,2
-0.551724,1.05313,-1.34475,-0.101794,-0.325169,1
-0.273271,0.181731,1.735674,-1.32083,-0.614486,2
-0.718855,-0.778937,0.787867,0.312574,1.844357,2
-0.175154,0.926288,0.131884,-0.812528,-0.351959,1
-1.11519,-0.892575,-0.094062,1.503769,-1.923957,2
-0.778907,-0.383111,1.727029,-1.432389,-1.208085,1
-0.753696,-0.923455,-0.092537,1.528727,-1.450276,2
-0.697082,-0.645604,0.306426,1.132095,-1.389327,2
-0.814716,-0.757653,0.109666,2.307968,-1.465775,2
1.85755,-0.032825,-1.129496,-0.336295,0.346117,1
-0.668735,-1.044769,-0.029366,0.665266,1.147765,2
-0.603331,-0.011898,2.232567,-1.360931,-0.136583,1
0.520262,1.502418,0.091753,0.261661,-0.486598,1
-0.003308,2.076821,-1.317222,-0.74871,-0.368353,1
0.158397,0.218274,0.911236,0.398116,1.061025,2
-0.598055,-0.248287,0.461587,1.167059,-1.820674,2
-0.291515,-0.411662,1.355732,-1.167369,-0.528827,2
1.581887,0.136682,-1.051061,-0.604258,0.013944,1
-0.246494,1.778721,-1.202588,-0.711427,0.115107,1
-0.830655,-1.293962,-0.717265,0.186029,-1.303674,2
-0.045962,0.484155,0.52748,0.31266,0.882644,2
-0.821061,-0.784368,0.188479,0.64027,-0.136583,2
-0.493375,-0.861211,0.226001,0.710708,-0.136583,2
-0.153945,0.718851,-0.13847,-0.02566,-0.634261,2
-0.753892,-0.995612,1.289006,0.703645,-1.882941,2
-0.015901,0.163413,-0.201299,-0.222004,0.221917,1
1.313433,-0.315999,-0.631211,-0.32473,0.097983,1
2.954669,-1.901584,-0.969352,-0.607699,-0.26093,1
-0.826775,-0.871233,0.109032,1.464197,-1.663537,2
-0.673875,0.338078,-0.108595,-0.155786,0.162008,1
0.247231,0.432126,-1.139916,-0.286451,-0.30836,1
-0.706015,0.222833,0.245164,-0.076268,-0.136583,1
-0.284214,0.912046,-0.21444,1.817015,-0.998978,1
-0.724092,-0.286463,-0.160759,0.951273,-0.136583,2
-0.491888,-0.225491,1.098122,1.166218,1.765989,2
0.749042,0.082596,-0.477896,-0.625032,0.057672,1
-0.032537,0.142463,-1.083358,-0.651189,-0.136583,1
0.892335,-1.000648,-0.576675,-0.60284,-0.222129,1
0.550796,-0.252928,-1.219371,-0.33253,-0.136583,1
-0.521633,-0.850863,1.122014,0.853951,-1.259047,2
-0.667809,-0.625273,0.385741,1.68267,-1.493057,2
-0.266528,-0.336277,0.817032,1.108819,2.366663,2
1.643082,-0.905945,-0.710213,-0.373075,-0.212502,1
-0.614471,-0.114582,1.667338,0.600549,-0.777685,1
-0.296974,1.670068,0.196546,0.457492,1.11857,2
-0.811318,-0.628655,0.524509,1.120884,-0.997656,2
-1.072467,-0.62884,0.481739,1.122616,-1.164243,2
-0.750438,-0.013955,0.731299,0.103996,-0.456071,1
-0.588204,-0.895498,1.109857,0.587108,1.876774,1
-0.861735,-1.134381,0.127383,-0.916981,-0.864319,2
-0.387248,-0.1668,-0.248872,-1.237488,1.885495,2
1.974164,-1.758849,-0.714679,-0.389236,0.020425,1
-0.336375,0.753878,1.463314,-1.096028,-0.654399,1
-0.561002,0.775804,-0.201345,-0.157002,0.06016,1
-0.327242,-0.498916,1.735242,-1.404333,1.131144,2
-0.278129,-0.268697,1.478993,-0.992002,0.802722,1
-0.296582,1.670479,0.19668,0.457782,1.118963,2
-0.210053,-0.754578,0.873708,0.293648,0.719158,2
-0.307373,1.80248,-1.328647,-0.729559,-0.353043,1
0.659188,1.783844,0.008378,-0.785716,-0.364964,1
-0.251406,-0.630654,0.870563,-0.992839,0.483167,2
-0.654719,-1.106193,-0.166903,2.292012,-1.516792,1
2.988859,-1.832716,-0.679191,-0.598986,-0.232794,1
-0.760921,-0.628262,1.056434,0.763647,-0.136583,2
-0.223341,2.006661,-1.417075,0.858283,-0.621424,2
-0.619189,0.409483,0.963223,1.127312,-0.977765,2
-0.472843,-0.368756,2.279539,0.75219,-0.777805,1
-0.839037,-1.118049,-0.377525,0.810902,-0.836738,2
0.235318,-0.899055,1.042678,0.61272,-0.560553,2
-0.664248,-0.345967,1.427061,0.844096,-0.136583,2
0.234259,1.460729,0.300559,-0.931278,-0.426397,2
0.481472,0.03032,0.434723,0.045348,0.279002,2
-0.432782,-0.271058,1.286359,-1.459677,-0.841255,1
-0.279948,1.824147,-0.007794,0.121153,1.077128,2
-0.862129,-1.156826,-0.391398,0.951801,2.708467,1
-0.538588,2.312786,-1.266202,-0.004201,1.277715,1
-0.584468,-0.294464,1.899814,-1.284678,0.693874,2
-0.571003,1.02755,0.171932,0.046755,-0.702413,2
0.437815,-2.462935,-1.113992,-0.320023,-0.285829,1
-0.782118,-0.889779,0.070792,-0.048522,-0.456262,1
0.294464,-0.433595,1.936099,-1.339261,-0.784718,2
-0.471986,0.381647,0.68639,0.2168,-0.931391,1
-0.422118,1.623232,-1.479012,-0.799656,-0.35085,1
-0.301688,0.097107,1.246842,-1.114302,-0.495249,1
-0.682819,-0.154145,2.075083,-1.696389,-0.136583,1
-0.726738,-0.958037,-0.01063,0.315085,1.180899,2
-0.160742,-0.001652,1.66937,1.26487,-0.136583,2
-0.630368,0.436262,1.179403,0.948951,-0.794372,2
-0.293666,-2.453179,0.407331,-1.208062,-0.136583,1
0.022695,-1.175421,1.140729,0.464249,0.607694,2
-0.6674,-0.821777,1.238997,1.435787,-1.173017,1
0.406,1.054739,-1.13836,-0.653154,0.052571,1
-0.044375,-0.010512,0.030989,-0.019379,1.281061,2
2.337887,-0.509584,-0.504268,-0.177335,0.997249,1
-0.700336,-1.090649,-0.320386,0.892908,3.068566,2
-0.794863,-0.63678,0.410821,1.881168,-0.136583,2
-0.643939,0.711425,0.064409,0.003431,-0.43927,1
-0.557911,0.632618,1.770555,-1.319415,-0.638726,1
-0.792688,-0.593791,0.443454,1.877226,-0.136583,1
0.345108,-1.090301,0.513076,2.058713,1.678258,2
-0.48568,-0.705201,0.83337,1.720634,-1.340167,2
-0.826529,-0.659547,-0.478196,0.226002,-0.136583,2
0.07072,1.154815,0.904807,0.236697,-0.444971,2
0.084354,-0.410891,0.297998,0.563828,-0.535931,2
-0.659004,-1.135933,-0.184917,1.098047,1.589377,2
0.49689,1.059028,-1.192159,-0.223272,0.125093,1
-0.481296,-0.285405,0.454963,2.069007,-0.136583,2
-0.351649,0.29895,0.889052,1.34596,-0.919548,2
0.357336,-0.41077,1.881563,-1.248078,-0.750626,2
-0.539401,-0.207279,1.610392,-1.222383,-1.255475,2
-0.463147,0.276754,0.645447,1.702167,-0.136583,2
-0.471265,-0.800623,0.241027,0.885475,-0.136583,2
-0.649137,-0.184918,1.528592,-1.343833,-1.109226,2
0.509537,1.153088,-1.248944,-0.208438,-0.548616,1
-0.662074,-0.481222,-0.189935,1.700045,-0.136583,2
-0.300645,2.171303,-1.400486,-0.120763,0.637203,1
-0.627655,-0.830194,-0.043157,1.917601,-1.496414,2
-0.026732,-0.051155,0.062405,0.02047,1.409275,2
-0.535376,-0.237183,1.735328,-1.481625,-0.819767,1
-0.808238,-1.11393,-0.32059,0.281321,-1.625863,1
-0.599206,-0.125945,1.948461,-1.311162,-1.245154,2
0.066751,2.328907,-1.453283,0.19084,0.432068,1
-0.851459,-1.161125,-0.458853,0.070085,-0.136583,1
-1.327671,-2.182553,0.789898,0.511858,-0.772807,2
-0.547862,-0.211579,0.669738,0.891627,1.058352,2
-0.816283,-0.84274,-0.028461,0.696566,2.314736,2
-0.642336,-0.160043,1.067834,-1.109541,-0.570432,1
-0.089359,2.092308,-1.335776,-0.74084,0.191019,1
-0.304788,-0.778384,0.903953,1.010693,1.050378,2
-0.581642,2.060747,-1.435005,-0.130718,0.193463,1
-0.735786,-0.983322,-0.401167,1.256974,-1.435526,2
-0.188678,0.592256,-0.286907,-0.717171,-0.136583,1
-0.690682,-0.489578,0.275273,2.038249,-1.419319,2
-0.711667,-0.424733,-0.028509,1.557916,-1.263006,2
-0.693499,-0.770344,-0.066382,2.076364,1.633836,2
-0.645096,-0.211497,1.561074,-1.345925,-1.57983,2
-0.707796,-1.103477,-0.183445,1.50923,1.927207,2
-0.538641,-0.151642,1.879261,-1.352245,-0.735058,2
-0.671524,-0.629958,0.345003,2.056578,-0.136583,2
-0.568701,0.541872,-0.177802,-0.123845,-0.344131,1
-0.484011,-0.194953,1.756464,-1.363029,-0.136583,2
0.153374,1.300046,-1.35949,-0.730233,-0.312189,2
-0.518245,2.219596,0.796846,0.168161,-0.439541,2
-0.751871,-0.687745,-0.010316,1.228325,1.134563,2
-0.259507,1.89144,-1.301254,-0.196717,0.203942,1
-0.78508,-0.427987,1.679884,-1.455553,-1.107934,1
-0.222265,0.371225,-1.134545,-0.314916,-0.251082,1
-0.397409,1.005424,-1.320795,-0.739838,-0.338012,1
0.253869,1.3468,-1.224055,-0.701688,-0.311274,1
0.465728,0.888111,-1.277254,-0.735877,0.134308,1
-0.639405,-0.695677,1.147667,0.802265,-0.929438,1
0.129547,0.306271,0.594357,0.460786,1.819862,2
-0.156336,2.248114,-1.43681,0.281564,0.540269,2
-0.507103,-0.644201,1.51019,0.491164,0.967733,2
-0.807595,-0.83535,0.032907,0.548498,-0.136583,2
1.140398,0.696233,-1.123327,-0.655862,0.14663,1
-0.814479,-1.011216,0.087209,2.168777,-1.474112,2
-0.686871,1.091823,0.089548,0.153917,-0.553268,1
-0.60292,-0.203531,1.357742,0.671177,1.782858,2
-0.814759,-0.710834,-0.548108,0.006,1.379834,2
-0.448153,1.503992,0.647576,-0.970508,-0.471044,1
-0.166723,1.142795,0.647208,0.935568,-0.669444,2
-0.736594,0.178394,0.39405,0.314114,-0.136583,1
-0.571938,-0.871691,0.78375,0.614198,3.255216,2
-0.819843,-1.038673,-0.301371,1.686147,-0.136583,1
-0.563331,-0.237747,1.265212,0.5861,-0.594419,1
-0.81499,-0.911892,-0.146329,2.176184,-1.281897,1
-0.24429,0.594383,0.467681,0.635382,2.026491,1
-1.181097,-0.384235,0.673607,-1.387764,1.580687,2
-1.068109,-0.692037,0.88353,-1.543876,-0.808381,2
-0.612399,-0.179619,0.029014,2.340936,-1.220216,2
-0.597432,-0.782213,0.445291,0.509855,1.60882,2
2.096437,-0.476552,-1.000843,-0.386349,-0.219196,1
-1.027497,-0.595764,0.943027,1.161673,1.585235,2
-0.421481,-0.263468,0.325769,0.554497,-0.136583,2
-0.835491,-0.739729,-0.5096,0.428056,2.577687,2
0.082806,1.75011,-1.274643,-0.721564,-0.346545,1
-0.292897,-0.412897,0.756001,-1.274832,-0.990641,2
-0.25892,1.535071,-1.372744,-0.828241,-0.418859,1
-0.205608,0.958001,-1.27882,-0.727524,-0.317311,1
-0.681418,-0.802588,-0.050554,0.685782,-1.889229,2
-0.830108,-1.023969,0.075727,0.301364,-0.136583,2
-0.020252,2.072215,-1.525277,0.237302,0.36272,1
-0.684126,-0.010065,1.265536,-1.165376,-1.000094,1
0.460115,1.720359,0.168473,-0.10106,-0.376775,1
-0.653629,-1.034835,0.385719,1.21238,-1.498307,2
-0.094602,-0.808915,1.374718,-1.24264,0.541121,2
-0.694315,-0.597489,1.664896,0.778361,2.075221,2
-0.30445,-0.922287,1.440752,0.580267,2.55029,2
3.047655,-1.041841,-0.946337,-0.582547,-0.017336,1
-1.032234,-1.815557,-1.458472,1.755448,-1.329575,2
-0.665291,-0.366008,1.399787,-1.644461,2.502742,2
-0.628988,-0.783497,-0.037786,1.050566,-0.136583,1
2.654214,-1.058963,0.641978,-0.906801,-0.355216,1
-0.327218,-0.182498,0.881661,-1.139343,-0.60129,2
0.281561,2.2495,-1.508267,-0.799488,0.14458,1
-0.561517,-0.069979,1.290325,0.818259,-1.37655,2
-0.80578,-0.628299,-0.510857,0.151867,-0.136583,2
0.276577,0.713517,-1.188008,-0.235147,0.09676,1
3.000923,-0.871723,-0.955255,-0.582381,-0.220359,1
1.902826,-0.435561,-0.411241,-0.030117,0.609061,1
0.497112,-0.151995,1.2963,0.213605,0.368913,1
0.58544,1.162077,0.353129,0.351402,-0.462245,2
-0.291515,-0.411501,1.355732,-1.16754,-0.529065,2
-0.805875,-0.650424,0.945156,2.248975,-0.136583,1
0.272979,-0.805485,1.255346,1.376316,-1.24091,2
0.932335,-0.058417,0.736323,0.398406,1.317609,2
-0.432039,-0.685458,0.564544,0.796728,3.456286,2
-0.12118,1.71869,-1.358723,-0.85319,1.686093,1
-0.598219,-0.775546,0.066088,1.910809,-1.240787,2
0.460732,-0.185059,-1.086493,-0.603166,-0.240667,1
-0.012369,2.094481,-1.459932,0.279451,-0.58769,1
2.963007,-0.790653,-0.549361,0.324577,-0.453856,1
-0.054024,1.240344,0.747875,0.309858,1.314456,2
-0.745306,-0.173321,1.319079,-1.302985,-0.602876,1
-0.690781,-0.364227,0.204063,0.256408,-0.136583,2
0.282155,1.770155,-1.323117,-0.1416,1.13166,1
2.266386,-0.286275,-0.276799,0.185094,0.531505,1
-0.52677,-0.990132,1.195569,0.846582,1.178976,2
1.416259,0.077496,-0.271971,-0.032062,-0.370888,1
-0.636662,-0.657878,-0.373363,0.898884,-1.054744,2
-1.118951,-0.890707,-1.399976,-1.931753,-0.136583,2
2.146826,-0.746456,-0.346848,0.820393,-0.648817,1
-0.372139,-1.066705,-0.439819,1.285761,2.245506,2
-0.247376,-0.790792,0.975163,0.852922,-0.822148,2
0.282714,1.157012,-1.25172,-0.750986,-0.440112,1
-0.162554,-0.727849,1.25727,0.662382,0.793262,2
-0.123155,1.679104,0.759772,-1.050783,-0.481977,1
-0.53335,1.182016,0.346084,0.349631,-0.729853,1
-0.148598,-0.09362,0.972321,0.356139,-0.525769,1
0.372532,-0.701242,2.166543,-1.26227,-0.557368,2
-0.245158,0.306541,-1.198533,-0.662837,-0.264733,1
-0.812722,-0.690766,0.659764,-0.500597,-0.136583,2
-0.698242,0.005116,0.076894,0.71873,0.851022,2
-0.739412,-0.654787,0.102018,1.831841,-0.136583,2
-0.601655,-0.796768,1.369002,0.908463,2.309472,2
-0.726145,-0.979502,-0.070725,1.951309,2.456305,2
-0.6553,-0.030146,1.378165,-1.187749,-0.643225,2
0.564024,1.417265,-0.140866,0.454253,-0.675286,2
-0.039986,1.835686,0.507198,0.377387,0.500307,2
2.881922,-0.968089,-0.959301,-0.388643,-0.22854,1
-0.750605,-0.645986,1.74809,-1.601273,2.857385,2
-0.524104,-0.915685,1.154518,0.944519,0.870806,2
0.084955,0.322803,-1.136161,-0.649363,-0.257086,1
-0.83164,-0.802773,-0.456364,0.541923,-0.136583,2
-0.293792,-0.878548,0.273566,1.47866,-1.208962,2
-0.178285,0.614558,-1.225984,-0.672673,-0.273252,1
0.278091,1.433339,-1.318203,1.301668,-0.633422,2
3.132932,-0.829301,-0.53485,0.261428,-0.416159,1
-1.146338,-0.940974,-0.111265,1.772911,-2.367461,2
-0.52404,0.063819,0.692052,-1.221839,-0.681202,2
-0.628984,0.789152,0.041545,1.503618,-0.136583,2
-0.727309,-0.712615,0.261518,1.022193,-0.896976,2
-0.597258,-0.911184,1.227543,1.261908,2.513895,2
-0.216926,-0.536412,1.583302,-1.328197,-0.136583,2
-0.841511,-0.8605,-2.033262,1.70474,-0.136583,1
-0.57868,-0.659791,-0.006897,2.373289,3.554632,2
-0.522826,-0.871079,1.141745,2.600185,-1.466917,2
-0.773546,-0.875452,-0.29734,-1.284885,-0.136583,1
-0.17062,-0.771464,-0.085069,2.175368,-1.125119,2
-0.79122,-0.308479,1.586241,-1.405747,-0.624088,1
-0.197269,1.93139,-1.650455,-0.877977,-0.401566,1
-0.79785,-0.760573,0.745757,2.040245,-0.136583,1
-0.52079,0.669959,0.430271,-1.053173,-0.136583,1
-0.548882,-0.40016,1.718547,0.800833,0.594564,1
-0.69108,-0.763885,-0.199464,1.190297,-0.136583,2
-0.777758,-0.72519,0.74486,1.1073,-1.38102,2
-0.523332,-0.527851,0.13332,1.542964,-1.942059,2
-0.552192,-0.67017,0.001147,2.261931,3.179906,2
-0.1965,-0.025716,0.638953,0.744932,2.473591,2
-0.645935,-0.112538,1.154582,-1.142917,-0.541412,1
-0.146473,-0.742351,-0.052738,2.108654,-1.116259,2
-0.413918,2.094387,-1.417785,-0.804997,-0.397492,1
-0.732121,-0.484631,0.004374,1.130199,1.38622,2
3.109793,-1.035373,-0.958569,-0.585937,-0.221871,1
-0.306924,1.102269,-1.190529,-0.250203,-0.389617,1
0.642547,-0.344821,-0.015305,0.300872,0.42745,2
-0.769326,-0.509881,1.253542,-1.620641,-0.831599,1
-0.754724,-1.828733,-1.376281,-1.861573,-1.865957,2
-0.688566,-0.240896,-0.492776,0.101285,0.811225,1
-0.119611,-0.06025,-1.0617,-0.618563,-0.223607,1
0.32976,1.787816,-1.299678,-0.758001,-0.37107,1
-0.410939,-0.283478,1.094578,-1.042141,-0.486879,1
-0.686571,-0.947917,-0.261074,1.343951,1.681038,1
0.488925,0.743668,-0.194372,0.396861,1.150834,1
-0.698268,0.023505,1.966474,-1.251996,0.665848,1
-0.557993,0.662639,-0.246726,-0.158343,-0.374661,1
0.868835,1.292879,-1.218157,-0.69679,0.116183,1
0.886069,0.446461,-0.060335,-0.149191,0.482768,1
-0.087152,-0.434359,1.202701,1.508878,-1.470193,2
2.093759,-0.340736,-0.524723,-0.609645,-0.234601,1
-0.574053,-0.80787,-0.490937,0.887672,-0.136583,2
0.024089,1.140668,0.877652,-0.918557,-0.409976,2
-1.074735,-0.577637,0.574334,1.04282,1.018195,2
-0.726738,-0.958037,-0.01063,0.315085,1.180899,2
2.405964,-1.810562,0.644993,0.13132,-0.511672,1
-0.562103,-0.10463,0.929282,0.482119,-0.813405,1
0.261986,1.453502,-1.235526,-0.694955,-0.322848,1
0.017847,1.108849,1.002059,0.04738,-0.452806,2
-0.406021,-0.730381,1.088321,0.991899,2.42731,2
0.540839,1.318188,0.495614,-0.937232,0.247519,2
-0.426546,-0.80098,0.653875,1.862888,-1.103579,1
-0.326518,-0.712301,1.343878,0.277223,1.171638,2
1.420847,-0.474818,-0.64716,-0.344611,0.040101,1
-0.259531,-0.690215,0.881964,0.874252,0.876463,2
-0.757646,-0.652479,-0.007193,1.090778,2.605049,2
-0.835015,-0.948065,-0.265563,0.07986,-0.666781,2
-0.695563,-0.689514,-1.514183,2.539573,-1.962611,2
-0.325499,-0.827224,1.385145,1.064552,2.570929,2
-0.128641,1.131056,-1.415155,-0.736861,-0.136583,1
-0.533164,1.711992,0.162444,-1.096798,-0.466958,1
-0.681403,-0.336133,1.524443,0.783847,-0.750311,1
-0.515349,0.833756,-0.116269,-0.845439,-0.4762,1
0.722072,0.886831,-1.400319,-0.711539,-0.315487,1
0.134145,2.067209,-1.349052,-0.208018,0.873025,1
-0.766796,-0.278144,1.262284,-1.285053,-0.59063,1
-1.045454,-0.633847,0.656134,1.061915,1.285946,2
-0.491892,1.953492,-1.515105,0.155873,-0.136583,1
0.350814,0.399284,-0.273188,-0.08732,-0.614253,1
-0.630206,-0.633365,-0.34874,0.971109,-1.071373,2
-0.583646,-0.346886,0.090151,-1.10007,-0.136583,2
-0.534953,0.050072,0.179886,1.871388,-1.20481,2
-0.350037,-0.950183,0.616206,1.153073,3.364768,2
-0.724653,-0.650356,0.956459,0.780031,-1.040341,2
0.848258,-0.094772,-1.061944,-0.34001,-0.013328,1
-0.355626,-0.839053,1.284122,0.72877,-1.086981,2
-0.817653,-0.88071,0.067894,0.439822,-0.136583,2
-0.654835,-1.018076,0.005564,0.712687,1.229763,2
0.672347,0.480842,1.05652,-0.963921,-0.37698,2
-0.750213,-0.87308,0.104885,1.909352,-1.482658,2
-0.60953,-0.002604,2.078703,-1.457639,-0.782332,1
-0.506715,2.218515,1.009926,-1.015276,-0.435184,2
-0.751785,-0.895544,-0.160686,1.905875,-1.418842,2
1.466403,-0.19272,-0.982551,-0.383085,0.009561,1
-0.539409,-0.443648,0.040921,1.891149,-1.477208,2
0.063716,1.634348,0.530408,0.231968,-0.469248,2
-0.741523,-0.873897,-0.027466,1.724802,-0.136583,2
3.373613,-0.83291,-0.536418,0.069787,-0.348988,1
-0.392413,-0.401279,0.724621,-1.548729,-1.46076,2
0.554545,1.869032,-1.269042,-0.143538,0.527497,1
-0.684223,-0.439152,0.659094,-1.008496,-0.481395,2
0.403788,0.144166,1.233821,0.385955,0.514469,2
-0.510544,0.128503,0.911107,0.482425,-1.180876,2
2.544424,-1.851206,-0.648584,-0.342697,0.02534,1
0.271698,1.190218,-1.294633,-0.734553,1.155614,1
-0.627569,-0.829713,-0.042664,1.91858,-1.496773,2
-0.26305,1.737161,0.09894,-0.922706,1.901843,1
-0.107397,0.355421,-0.216797,-0.204265,0.235643,1
0.108288,-0.466953,-0.998307,-0.402194,0.048633,1
-0.654567,-0.589584,0.611463,0.449372,2.051855,2
-0.702369,-1.050385,-0.425577,0.731218,2.407175,1
-0.829698,-0.929605,0.152165,0.534947,-1.106144,2
-0.729011,-1.05306,-0.220021,-1.710556,2.605674,1
-0.490619,0.599941,0.78791,-1.155017,-0.626951,1
1.509629,-0.232306,-0.984441,-0.355822,-0.242731,1
-0.73581,-0.870484,-0.060062,-1.484233,3.125026,1
-0.460873,-0.667691,1.865603,0.680916,1.180656,2
-0.233897,1.649282,0.287473,-0.040457,-0.136583,1
1.962262,-0.937812,-0.599138,-0.286991,-0.250912,1
-0.716686,-0.859901,-0.386859,1.582899,-1.377785,2
-0.705115,-0.879546,0.229658,1.08902,3.294044,2
1.987008,-0.718436,-0.420938,-0.053588,0.641306,1
-0.710883,-1.00233,-0.151444,1.638415,2.595042,2
-0.204202,0.696597,-1.371774,-0.232587,-0.336944,1
-0.475515,-0.249967,-0.103985,0.732215,-0.713348,2
-0.734595,-0.598161,0.034619,1.115749,-1.189058,1
-0.325337,0.478727,1.265309,1.296859,-0.885459,2
-0.844368,-1.077315,-0.220432,-0.7807,-0.93528,1
-0.141088,1.348821,1.093216,0.439847,-0.525394,2
-0.237595,-0.322266,1.118286,-1.206864,0.560324,2
-1.689673,-2.514591,-1.870246,-1.590399,-0.980192,2
-0.399255,1.163381,0.718386,0.366758,-0.512934,1
-0.805866,-0.768463,0.078449,0.595489,-1.441145,2
-0.499762,-0.010441,0.916585,0.370456,-0.926438,1
-0.441786,-0.623307,0.088654,1.324027,-1.864983,2
0.139931,0.165904,0.888425,1.135585,-0.927862,2
